run,variant,resolution,frame,gpu_ms
measure-1440p-r2-p4-v4r7,v4r7,1440p,42,6.629880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,43,6.615680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,44,6.612880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,45,6.608400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,46,6.623120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,47,6.620560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,48,6.620320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,49,6.133800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,50,6.275880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,51,6.623440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,52,6.624000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,53,6.649640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,54,6.574840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,55,6.616480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,56,6.635480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,57,6.132560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,58,6.134400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,59,6.618440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,60,6.618160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,61,6.590960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,62,6.613800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,63,6.600480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,64,6.632560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,65,6.390080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,66,6.139240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,67,6.442360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,68,6.618280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,69,6.608720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,70,6.649280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,71,6.599760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,72,6.596680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,73,6.619960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,74,6.624440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,75,6.132440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,76,6.385960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,77,6.616400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,78,6.610320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,79,6.614080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,80,6.592320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,81,6.604000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,82,6.633600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,83,6.554320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,84,6.132200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,85,6.159240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,86,6.614200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,87,6.616280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,88,6.620120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,89,6.595280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,90,6.595000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,91,6.630280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,92,6.619840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,93,6.135040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,94,6.155640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,95,6.606520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,96,6.610320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,97,6.626240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,98,6.585880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,99,6.604640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,100,6.623000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,101,6.299920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,102,6.149320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,103,6.620280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,104,6.617440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,105,6.599040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,106,6.600760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,107,6.584800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,108,6.615160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,109,6.617120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,110,6.133560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,111,6.130480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,112,6.621880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,113,6.613440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,114,6.628360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,115,6.717280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,116,6.625720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,117,6.619120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,118,6.641920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,119,6.139240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,120,6.139800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,121,6.618000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,122,6.612520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,123,6.595760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,124,6.655680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,125,6.606120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,126,6.614640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,127,6.639280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,128,6.125920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,129,6.140680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,130,6.623160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,131,6.617120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,132,6.614080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,133,6.548840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,134,6.614240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,135,6.626000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,136,6.380160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,137,6.138920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,138,6.629520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,139,6.613000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,140,6.630800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,141,6.676920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,142,6.608000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,143,6.622320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,144,6.626440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,145,6.136600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,146,6.147760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,147,6.634400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,148,6.612360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,149,6.612600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,150,6.622240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,151,6.611240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,152,6.620400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,153,6.621000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,154,6.134840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,155,6.140360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,156,6.620880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,157,6.619400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,158,6.607920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,159,6.623760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,160,6.592080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,161,6.625400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,162,6.622160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,163,6.132200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,164,6.213720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,165,6.613200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,166,6.618440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,167,6.602960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,168,6.582520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,169,6.606440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,170,6.634560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,171,6.623680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,172,6.134360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,173,6.621280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,174,6.608120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,175,6.616800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,176,6.617040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,177,6.666440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,178,6.606800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,179,6.633480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,180,6.508640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,181,6.136840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,182,6.439240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,183,6.612000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,184,6.610560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,185,6.610280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,186,6.586080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,187,6.600520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,188,6.628920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,189,6.140440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,190,6.132880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,191,6.619040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,192,6.611640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,193,6.612920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,194,6.582800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,195,6.583720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,196,6.621240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,197,6.634520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,198,6.138960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,199,6.136200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,200,6.626600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,201,6.609680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,202,6.612760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,203,6.636080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,204,6.597160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,205,6.634280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,206,6.138400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,207,6.129840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,208,6.625200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,209,6.608800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,210,6.593680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,211,6.610440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,212,6.614400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,213,6.626560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,214,6.623240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,215,6.130200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,216,6.241920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,217,6.600160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,218,6.608680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,219,6.681520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,220,6.592160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,221,6.602120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,222,6.617760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,223,6.371800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,224,6.143920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,225,6.486400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,226,6.607080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,227,6.614400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,228,6.609240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,229,6.721560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,230,6.607600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,231,6.624840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,232,6.627000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,233,6.136760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,234,6.182000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,235,6.612760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,236,6.621640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,237,6.602080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,238,6.596960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,239,6.598360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,240,6.634800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,241,6.641080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,242,6.131920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,243,6.259920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,244,6.613600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,245,6.611000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,246,6.616480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,247,6.680560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,248,6.608600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,249,6.640240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,250,6.628640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,251,6.129200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,252,6.234360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,253,6.613640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,254,6.627080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,255,6.605440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,256,6.594040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,257,6.597640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,258,6.630280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,259,6.564840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,260,6.143720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,261,6.417440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,262,6.615600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,263,6.636040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,264,6.591440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,265,6.587840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,266,6.604360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,267,6.646320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,268,6.140000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,269,6.135840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,270,6.634240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,271,6.605960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,272,6.634680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,273,6.671560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,274,6.678600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,275,6.604280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,276,6.628280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,277,6.621680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,278,6.133120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,279,6.398080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,280,6.612800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,281,6.602720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,282,6.592440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,283,6.589280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,284,6.600840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,285,6.621800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,286,6.627240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,287,6.138800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,288,6.416240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,289,6.608640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,290,6.623360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,291,6.633440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,292,6.676040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,293,6.619520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,294,6.622720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,295,6.620920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,296,6.626480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,297,6.143120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,298,6.454200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,299,6.620840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,300,6.629880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,301,6.614840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,302,6.607000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,303,6.613960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,304,6.612080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,305,6.631960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,306,6.142360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,307,6.134440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,308,6.627480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,309,6.627520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,310,6.610120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,311,6.585320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,312,6.593680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,313,6.621000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,314,6.638000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,315,6.574560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,316,6.140040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,317,6.464440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,318,6.615000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,319,6.614080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,320,6.667720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,321,6.691960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,322,6.600680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,323,6.626680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,324,6.628280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,325,6.139880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,326,6.173640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,327,6.631160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,328,6.611240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,329,6.623600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,330,6.597480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,331,6.602600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,332,6.618240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,333,6.320280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,334,6.138520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,335,6.617120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,336,6.618280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,337,6.624560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,338,6.597360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,339,6.611960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,340,6.619680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,341,6.623720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,342,6.135960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,343,6.446520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,344,6.614440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,345,6.617720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,346,6.612640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,347,6.604480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,348,6.606040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,349,6.622080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,350,6.427800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,351,6.136160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,352,6.623680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,353,6.612520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,354,6.611720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,355,6.612920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,356,6.601720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,357,6.624520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,358,6.622560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,359,6.137920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,360,6.131640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,361,6.618800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,362,6.600560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,363,6.624440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,364,6.555880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,365,6.597480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,366,6.627240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,367,6.637200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,368,6.144640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,369,6.270600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,370,6.615240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,371,6.605520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,372,6.643360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,373,6.594720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,374,6.616640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,375,6.631440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,376,6.136480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,377,6.142440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,378,6.620960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,379,6.624800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,380,6.617480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,381,6.558080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,382,6.604840000
measure-1440p-r2-p4-v4r7,v4r7,1440p,383,6.634680000
measure-1440p-r2-p4-v4r7,v4r7,1440p,384,6.634280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,385,6.141000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,386,6.451920000
measure-1440p-r2-p4-v4r7,v4r7,1440p,387,6.611400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,388,6.603480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,389,6.607200000
measure-1440p-r2-p4-v4r7,v4r7,1440p,390,6.580040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,391,6.625160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,392,6.616040000
measure-1440p-r2-p4-v4r7,v4r7,1440p,393,6.133560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,394,6.138640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,395,6.618320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,396,6.614960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,397,6.597280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,398,6.614000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,399,6.609440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,400,6.642880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,401,6.583440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,402,6.131880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,403,6.491480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,404,6.609520000
measure-1440p-r2-p4-v4r7,v4r7,1440p,405,6.605160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,406,6.592880000
measure-1440p-r2-p4-v4r7,v4r7,1440p,407,6.577720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,408,6.630320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,409,6.625800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,410,6.141640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,411,6.150360000
measure-1440p-r2-p4-v4r7,v4r7,1440p,412,6.611400000
measure-1440p-r2-p4-v4r7,v4r7,1440p,413,6.609560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,414,6.596160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,415,6.602640000
measure-1440p-r2-p4-v4r7,v4r7,1440p,416,6.602600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,417,6.623280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,418,6.149760000
measure-1440p-r2-p4-v4r7,v4r7,1440p,419,6.138120000
measure-1440p-r2-p4-v4r7,v4r7,1440p,420,6.611240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,421,6.604480000
measure-1440p-r2-p4-v4r7,v4r7,1440p,422,6.619240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,423,6.612000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,424,6.592160000
measure-1440p-r2-p4-v4r7,v4r7,1440p,425,6.615280000
measure-1440p-r2-p4-v4r7,v4r7,1440p,426,6.622440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,427,6.623240000
measure-1440p-r2-p4-v4r7,v4r7,1440p,428,6.140320000
measure-1440p-r2-p4-v4r7,v4r7,1440p,429,6.444000000
measure-1440p-r2-p4-v4r7,v4r7,1440p,430,6.629080000
measure-1440p-r2-p4-v4r7,v4r7,1440p,431,6.625960000
measure-1440p-r2-p4-v4r7,v4r7,1440p,432,6.640720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,433,6.599560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,434,6.606800000
measure-1440p-r2-p4-v4r7,v4r7,1440p,435,6.622720000
measure-1440p-r2-p4-v4r7,v4r7,1440p,436,6.147440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,437,6.132440000
measure-1440p-r2-p4-v4r7,v4r7,1440p,438,6.620560000
measure-1440p-r2-p4-v4r7,v4r7,1440p,439,6.620600000
measure-1440p-r2-p4-v4r7,v4r7,1440p,440,6.597640000
