run,variant,resolution,frame,gpu_ms
measure-4k-r1-p2-fsr411b,fsr411b,4k,497,25.350080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,498,25.706120000
measure-4k-r1-p2-fsr411b,fsr411b,4k,499,25.715800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,500,25.749960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,501,25.730480000
measure-4k-r1-p2-fsr411b,fsr411b,4k,502,25.243960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,503,25.694000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,504,25.721880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,505,25.730600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,506,25.710040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,507,25.718520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,508,25.734800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,509,25.685080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,510,25.707240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,511,25.704400000
measure-4k-r1-p2-fsr411b,fsr411b,4k,512,25.723800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,513,25.678080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,514,25.704320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,515,25.701440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,516,25.730440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,517,25.249920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,518,25.708760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,519,25.249440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,520,25.248960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,521,25.250360000
measure-4k-r1-p2-fsr411b,fsr411b,4k,522,25.260200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,523,25.709760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,524,25.703440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,525,25.746240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,526,25.241040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,527,25.696920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,528,25.703560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,529,25.246600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,530,25.292200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,531,25.718680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,532,25.710160000
measure-4k-r1-p2-fsr411b,fsr411b,4k,533,25.716840000
measure-4k-r1-p2-fsr411b,fsr411b,4k,534,25.815080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,535,25.756280000
measure-4k-r1-p2-fsr411b,fsr411b,4k,536,25.261680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,537,25.250880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,538,25.255240000
measure-4k-r1-p2-fsr411b,fsr411b,4k,539,25.244920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,540,25.243560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,541,25.700000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,542,25.737440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,543,25.749040000
measure-4k-r1-p2-fsr411b,fsr411b,4k,544,25.751760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,545,25.289720000
measure-4k-r1-p2-fsr411b,fsr411b,4k,546,25.726600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,547,25.735440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,548,25.762920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,549,25.719560000
measure-4k-r1-p2-fsr411b,fsr411b,4k,550,25.735840000
measure-4k-r1-p2-fsr411b,fsr411b,4k,551,25.283720000
measure-4k-r1-p2-fsr411b,fsr411b,4k,552,25.289120000
measure-4k-r1-p2-fsr411b,fsr411b,4k,553,25.275600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,554,25.443960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,555,25.313880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,556,25.334280000
measure-4k-r1-p2-fsr411b,fsr411b,4k,557,25.249440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,558,25.373320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,559,25.321520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,560,25.314480000
measure-4k-r1-p2-fsr411b,fsr411b,4k,561,25.734200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,562,25.249480000
measure-4k-r1-p2-fsr411b,fsr411b,4k,563,25.251120000
measure-4k-r1-p2-fsr411b,fsr411b,4k,564,25.319000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,565,25.735880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,566,25.240880000
measure-4k-r1-p2-fsr411b,fsr411b,4k,567,25.760320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,568,25.274800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,569,25.728320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,570,25.731160000
measure-4k-r1-p2-fsr411b,fsr411b,4k,571,25.266920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,572,25.704440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,573,25.720680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,574,25.247200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,575,25.695920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,576,25.709800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,577,25.705000000
measure-4k-r1-p2-fsr411b,fsr411b,4k,578,25.717320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,579,25.684520000
measure-4k-r1-p2-fsr411b,fsr411b,4k,580,25.704200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,581,25.720920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,582,25.734320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,583,25.240760000
measure-4k-r1-p2-fsr411b,fsr411b,4k,584,25.717440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,585,25.307680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,586,25.727440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,587,25.678320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,588,25.714600000
measure-4k-r1-p2-fsr411b,fsr411b,4k,589,25.275080000
measure-4k-r1-p2-fsr411b,fsr411b,4k,590,25.731960000
measure-4k-r1-p2-fsr411b,fsr411b,4k,591,25.248320000
measure-4k-r1-p2-fsr411b,fsr411b,4k,592,25.752360000
measure-4k-r1-p2-fsr411b,fsr411b,4k,593,25.251440000
measure-4k-r1-p2-fsr411b,fsr411b,4k,594,25.255200000
measure-4k-r1-p2-fsr411b,fsr411b,4k,595,25.736920000
measure-4k-r1-p2-fsr411b,fsr411b,4k,596,25.248800000
measure-4k-r1-p2-fsr411b,fsr411b,4k,597,25.263680000
measure-4k-r1-p2-fsr411b,fsr411b,4k,598,25.706640000
measure-4k-r1-p2-fsr411b,fsr411b,4k,599,25.741720000
measure-4k-r1-p4-v3,v3,4k,0,35.112560000
measure-4k-r1-p4-v3,v3,4k,1,34.593880000
measure-4k-r1-p4-v3,v3,4k,2,34.643560000
measure-4k-r1-p4-v3,v3,4k,3,28.272480000
measure-4k-r1-p4-v3,v3,4k,4,19.214480000
measure-4k-r1-p4-v3,v3,4k,5,18.424200000
measure-4k-r1-p4-v3,v3,4k,6,18.398040000
measure-4k-r1-p4-v3,v3,4k,7,18.427960000
measure-4k-r1-p4-v3,v3,4k,8,17.929040000
measure-4k-r1-p4-v3,v3,4k,9,17.944840000
measure-4k-r1-p4-v3,v3,4k,10,17.927520000
measure-4k-r1-p4-v3,v3,4k,11,18.416400000
measure-4k-r1-p4-v3,v3,4k,12,18.401960000
measure-4k-r1-p4-v3,v3,4k,13,18.403440000
measure-4k-r1-p4-v3,v3,4k,14,18.402520000
measure-4k-r1-p4-v3,v3,4k,15,18.414560000
measure-4k-r1-p4-v3,v3,4k,16,17.985960000
measure-4k-r1-p4-v3,v3,4k,17,17.920520000
measure-4k-r1-p4-v3,v3,4k,18,17.928120000
measure-4k-r1-p4-v3,v3,4k,19,17.944960000
measure-4k-r1-p4-v3,v3,4k,20,18.398880000
measure-4k-r1-p4-v3,v3,4k,21,18.397080000
measure-4k-r1-p4-v3,v3,4k,22,18.013800000
measure-4k-r1-p4-v3,v3,4k,23,17.927000000
measure-4k-r1-p4-v3,v3,4k,24,17.996080000
measure-4k-r1-p4-v3,v3,4k,25,17.924080000
measure-4k-r1-p4-v3,v3,4k,26,17.985360000
measure-4k-r1-p4-v3,v3,4k,27,18.402960000
measure-4k-r1-p4-v3,v3,4k,28,18.357240000
measure-4k-r1-p4-v3,v3,4k,29,18.398120000
measure-4k-r1-p4-v3,v3,4k,30,18.400120000
measure-4k-r1-p4-v3,v3,4k,31,17.924200000
measure-4k-r1-p4-v3,v3,4k,32,18.397040000
measure-4k-r1-p4-v3,v3,4k,33,18.370240000
measure-4k-r1-p4-v3,v3,4k,34,18.402680000
measure-4k-r1-p4-v3,v3,4k,35,18.397000000
measure-4k-r1-p4-v3,v3,4k,36,18.401720000
measure-4k-r1-p4-v3,v3,4k,37,17.975320000
measure-4k-r1-p4-v3,v3,4k,38,17.942520000
measure-4k-r1-p4-v3,v3,4k,39,18.409720000
measure-4k-r1-p4-v3,v3,4k,40,18.428360000
measure-4k-r1-p4-v3,v3,4k,41,18.405320000
measure-4k-r1-p4-v3,v3,4k,42,18.383640000
measure-4k-r1-p4-v3,v3,4k,43,17.927560000
measure-4k-r1-p4-v3,v3,4k,44,18.401760000
measure-4k-r1-p4-v3,v3,4k,45,18.395560000
measure-4k-r1-p4-v3,v3,4k,46,18.398600000
measure-4k-r1-p4-v3,v3,4k,47,18.369600000
measure-4k-r1-p4-v3,v3,4k,48,17.923480000
measure-4k-r1-p4-v3,v3,4k,49,18.387360000
measure-4k-r1-p4-v3,v3,4k,50,18.404920000
measure-4k-r1-p4-v3,v3,4k,51,18.427680000
measure-4k-r1-p4-v3,v3,4k,52,17.923800000
measure-4k-r1-p4-v3,v3,4k,53,17.926080000
measure-4k-r1-p4-v3,v3,4k,54,18.429200000
measure-4k-r1-p4-v3,v3,4k,55,18.402600000
measure-4k-r1-p4-v3,v3,4k,56,18.385680000
measure-4k-r1-p4-v3,v3,4k,57,18.400640000
measure-4k-r1-p4-v3,v3,4k,58,18.002560000
measure-4k-r1-p4-v3,v3,4k,59,18.404880000
measure-4k-r1-p4-v3,v3,4k,60,17.999440000
measure-4k-r1-p4-v3,v3,4k,61,17.925240000
measure-4k-r1-p4-v3,v3,4k,62,17.984320000
measure-4k-r1-p4-v3,v3,4k,63,18.400520000
measure-4k-r1-p4-v3,v3,4k,64,18.400440000
measure-4k-r1-p4-v3,v3,4k,65,17.965760000
measure-4k-r1-p4-v3,v3,4k,66,18.000200000
measure-4k-r1-p4-v3,v3,4k,67,18.359560000
measure-4k-r1-p4-v3,v3,4k,68,18.430240000
measure-4k-r1-p4-v3,v3,4k,69,18.397760000
measure-4k-r1-p4-v3,v3,4k,70,18.473080000
measure-4k-r1-p4-v3,v3,4k,71,17.972040000
measure-4k-r1-p4-v3,v3,4k,72,18.403800000
measure-4k-r1-p4-v3,v3,4k,73,17.935680000
measure-4k-r1-p4-v3,v3,4k,74,18.388480000
measure-4k-r1-p4-v3,v3,4k,75,18.404600000
measure-4k-r1-p4-v3,v3,4k,76,17.928760000
measure-4k-r1-p4-v3,v3,4k,77,18.398680000
measure-4k-r1-p4-v3,v3,4k,78,18.400360000
measure-4k-r1-p4-v3,v3,4k,79,18.393720000
measure-4k-r1-p4-v3,v3,4k,80,18.398520000
measure-4k-r1-p4-v3,v3,4k,81,18.460000000
measure-4k-r1-p4-v3,v3,4k,82,18.413640000
measure-4k-r1-p4-v3,v3,4k,83,18.401200000
measure-4k-r1-p4-v3,v3,4k,84,17.931880000
measure-4k-r1-p4-v3,v3,4k,85,18.397440000
measure-4k-r1-p4-v3,v3,4k,86,17.926520000
measure-4k-r1-p4-v3,v3,4k,87,18.385200000
measure-4k-r1-p4-v3,v3,4k,88,18.028160000
measure-4k-r1-p4-v3,v3,4k,89,17.966800000
measure-4k-r1-p4-v3,v3,4k,90,17.925120000
measure-4k-r1-p4-v3,v3,4k,91,17.960440000
measure-4k-r1-p4-v3,v3,4k,92,18.399520000
measure-4k-r1-p4-v3,v3,4k,93,18.397040000
measure-4k-r1-p4-v3,v3,4k,94,18.397040000
measure-4k-r1-p4-v3,v3,4k,95,18.403360000
measure-4k-r1-p4-v3,v3,4k,96,18.419280000
measure-4k-r1-p4-v3,v3,4k,97,18.400680000
measure-4k-r1-p4-v3,v3,4k,98,17.928480000
measure-4k-r1-p4-v3,v3,4k,99,17.962880000
measure-4k-r1-p4-v3,v3,4k,100,17.969000000
measure-4k-r1-p4-v3,v3,4k,101,17.996160000
measure-4k-r1-p4-v3,v3,4k,102,17.939800000
measure-4k-r1-p4-v3,v3,4k,103,17.981360000
measure-4k-r1-p4-v3,v3,4k,104,17.932120000
measure-4k-r1-p4-v3,v3,4k,105,18.060960000
measure-4k-r1-p4-v3,v3,4k,106,18.398360000
measure-4k-r1-p4-v3,v3,4k,107,17.981920000
measure-4k-r1-p4-v3,v3,4k,108,17.930720000
measure-4k-r1-p4-v3,v3,4k,109,17.931440000
measure-4k-r1-p4-v3,v3,4k,110,17.991120000
measure-4k-r1-p4-v3,v3,4k,111,18.404120000
measure-4k-r1-p4-v3,v3,4k,112,17.955680000
measure-4k-r1-p4-v3,v3,4k,113,17.936720000
measure-4k-r1-p4-v3,v3,4k,114,18.404480000
measure-4k-r1-p4-v3,v3,4k,115,17.999960000
measure-4k-r1-p4-v3,v3,4k,116,18.396920000
measure-4k-r1-p4-v3,v3,4k,117,17.929080000
measure-4k-r1-p4-v3,v3,4k,118,17.944240000
measure-4k-r1-p4-v3,v3,4k,119,17.987280000
measure-4k-r1-p4-v3,v3,4k,120,17.980160000
measure-4k-r1-p4-v3,v3,4k,121,17.922040000
measure-4k-r1-p4-v3,v3,4k,122,17.923640000
measure-4k-r1-p4-v3,v3,4k,123,17.952440000
measure-4k-r1-p4-v3,v3,4k,124,18.405600000
measure-4k-r1-p4-v3,v3,4k,125,17.923000000
measure-4k-r1-p4-v3,v3,4k,126,17.976320000
measure-4k-r1-p4-v3,v3,4k,127,18.397400000
measure-4k-r1-p4-v3,v3,4k,128,17.980000000
measure-4k-r1-p4-v3,v3,4k,129,17.972320000
measure-4k-r1-p4-v3,v3,4k,130,17.949920000
measure-4k-r1-p4-v3,v3,4k,131,17.954400000
measure-4k-r1-p4-v3,v3,4k,132,17.949840000
measure-4k-r1-p4-v3,v3,4k,133,18.418880000
measure-4k-r1-p4-v3,v3,4k,134,18.399400000
measure-4k-r1-p4-v3,v3,4k,135,17.950600000
measure-4k-r1-p4-v3,v3,4k,136,17.936960000
measure-4k-r1-p4-v3,v3,4k,137,17.941680000
measure-4k-r1-p4-v3,v3,4k,138,17.994000000
measure-4k-r1-p4-v3,v3,4k,139,18.361080000
measure-4k-r1-p4-v3,v3,4k,140,18.400160000
measure-4k-r1-p4-v3,v3,4k,141,18.027600000
measure-4k-r1-p4-v3,v3,4k,142,17.967960000
measure-4k-r1-p4-v3,v3,4k,143,17.924480000
measure-4k-r1-p4-v3,v3,4k,144,17.969400000
measure-4k-r1-p4-v3,v3,4k,145,18.384120000
measure-4k-r1-p4-v3,v3,4k,146,17.928480000
measure-4k-r1-p4-v3,v3,4k,147,18.405640000
measure-4k-r1-p4-v3,v3,4k,148,18.484280000
measure-4k-r1-p4-v3,v3,4k,149,17.941480000
measure-4k-r1-p4-v3,v3,4k,150,18.400680000
measure-4k-r1-p4-v3,v3,4k,151,18.407120000
measure-4k-r1-p4-v3,v3,4k,152,18.399280000
measure-4k-r1-p4-v3,v3,4k,153,18.422200000
measure-4k-r1-p4-v3,v3,4k,154,17.987840000
measure-4k-r1-p4-v3,v3,4k,155,17.943600000
measure-4k-r1-p4-v3,v3,4k,156,18.038880000
measure-4k-r1-p4-v3,v3,4k,157,17.972920000
measure-4k-r1-p4-v3,v3,4k,158,18.407480000
measure-4k-r1-p4-v3,v3,4k,159,17.945960000
measure-4k-r1-p4-v3,v3,4k,160,18.013960000
measure-4k-r1-p4-v3,v3,4k,161,17.929800000
measure-4k-r1-p4-v3,v3,4k,162,17.924960000
measure-4k-r1-p4-v3,v3,4k,163,17.923880000
measure-4k-r1-p4-v3,v3,4k,164,17.968680000
measure-4k-r1-p4-v3,v3,4k,165,18.397320000
measure-4k-r1-p4-v3,v3,4k,166,17.991360000
measure-4k-r1-p4-v3,v3,4k,167,17.994920000
measure-4k-r1-p4-v3,v3,4k,168,18.013840000
measure-4k-r1-p4-v3,v3,4k,169,18.003680000
measure-4k-r1-p4-v3,v3,4k,170,18.016680000
measure-4k-r1-p4-v3,v3,4k,171,18.400840000
measure-4k-r1-p4-v3,v3,4k,172,18.013200000
measure-4k-r1-p4-v3,v3,4k,173,17.927720000
measure-4k-r1-p4-v3,v3,4k,174,18.006040000
measure-4k-r1-p4-v3,v3,4k,175,18.397840000
measure-4k-r1-p4-v3,v3,4k,176,18.445280000
measure-4k-r1-p4-v3,v3,4k,177,17.969680000
measure-4k-r1-p4-v3,v3,4k,178,18.391160000
measure-4k-r1-p4-v3,v3,4k,179,18.402200000
measure-4k-r1-p4-v3,v3,4k,180,18.403320000
measure-4k-r1-p4-v3,v3,4k,181,18.410200000
measure-4k-r1-p4-v3,v3,4k,182,17.967240000
measure-4k-r1-p4-v3,v3,4k,183,17.953360000
measure-4k-r1-p4-v3,v3,4k,184,18.410360000
measure-4k-r1-p4-v3,v3,4k,185,17.956760000
measure-4k-r1-p4-v3,v3,4k,186,18.357040000
measure-4k-r1-p4-v3,v3,4k,187,17.928400000
measure-4k-r1-p4-v3,v3,4k,188,18.393840000
measure-4k-r1-p4-v3,v3,4k,189,17.923920000
measure-4k-r1-p4-v3,v3,4k,190,17.939520000
measure-4k-r1-p4-v3,v3,4k,191,18.003800000
measure-4k-r1-p4-v3,v3,4k,192,18.361040000
measure-4k-r1-p4-v3,v3,4k,193,17.962760000
measure-4k-r1-p4-v3,v3,4k,194,18.394040000
measure-4k-r1-p4-v3,v3,4k,195,17.974120000
measure-4k-r1-p4-v3,v3,4k,196,18.396560000
measure-4k-r1-p4-v3,v3,4k,197,17.953920000
measure-4k-r1-p4-v3,v3,4k,198,18.380680000
measure-4k-r1-p4-v3,v3,4k,199,17.994720000
measure-4k-r1-p4-v3,v3,4k,200,18.404680000
measure-4k-r1-p4-v3,v3,4k,201,17.976160000
measure-4k-r1-p4-v3,v3,4k,202,18.429120000
measure-4k-r1-p4-v3,v3,4k,203,18.033280000
measure-4k-r1-p4-v3,v3,4k,204,17.968400000
measure-4k-r1-p4-v3,v3,4k,205,17.937040000
measure-4k-r1-p4-v3,v3,4k,206,18.400840000
measure-4k-r1-p4-v3,v3,4k,207,18.408400000
measure-4k-r1-p4-v3,v3,4k,208,18.399000000
measure-4k-r1-p4-v3,v3,4k,209,17.926040000
measure-4k-r1-p4-v3,v3,4k,210,18.389960000
measure-4k-r1-p4-v3,v3,4k,211,18.394000000
measure-4k-r1-p4-v3,v3,4k,212,18.361680000
measure-4k-r1-p4-v3,v3,4k,213,18.616440000
measure-4k-r1-p4-v3,v3,4k,214,18.197360000
measure-4k-r1-p4-v3,v3,4k,215,18.400720000
measure-4k-r1-p4-v3,v3,4k,216,18.399040000
measure-4k-r1-p4-v3,v3,4k,217,18.398280000
measure-4k-r1-p4-v3,v3,4k,218,18.425520000
measure-4k-r1-p4-v3,v3,4k,219,18.398440000
measure-4k-r1-p4-v3,v3,4k,220,18.361280000
measure-4k-r1-p4-v3,v3,4k,221,18.416240000
measure-4k-r1-p4-v3,v3,4k,222,17.924720000
measure-4k-r1-p4-v3,v3,4k,223,18.425680000
measure-4k-r1-p4-v3,v3,4k,224,18.394640000
measure-4k-r1-p4-v3,v3,4k,225,18.399120000
measure-4k-r1-p4-v3,v3,4k,226,17.994840000
measure-4k-r1-p4-v3,v3,4k,227,17.995360000
measure-4k-r1-p4-v3,v3,4k,228,17.926200000
measure-4k-r1-p4-v3,v3,4k,229,18.394320000
measure-4k-r1-p4-v3,v3,4k,230,17.924360000
measure-4k-r1-p4-v3,v3,4k,231,18.404080000
measure-4k-r1-p4-v3,v3,4k,232,18.396040000
measure-4k-r1-p4-v3,v3,4k,233,18.397360000
measure-4k-r1-p4-v3,v3,4k,234,18.369400000
measure-4k-r1-p4-v3,v3,4k,235,18.402000000
measure-4k-r1-p4-v3,v3,4k,236,18.408600000
measure-4k-r1-p4-v3,v3,4k,237,17.983320000
measure-4k-r1-p4-v3,v3,4k,238,17.926480000
measure-4k-r1-p4-v3,v3,4k,239,18.006120000
measure-4k-r1-p4-v3,v3,4k,240,17.993200000
measure-4k-r1-p4-v3,v3,4k,241,17.929120000
measure-4k-r1-p4-v3,v3,4k,242,18.013160000
measure-4k-r1-p4-v3,v3,4k,243,17.927200000
measure-4k-r1-p4-v3,v3,4k,244,18.410360000
measure-4k-r1-p4-v3,v3,4k,245,18.412240000
measure-4k-r1-p4-v3,v3,4k,246,18.487960000
measure-4k-r1-p4-v3,v3,4k,247,17.937120000
measure-4k-r1-p4-v3,v3,4k,248,18.014600000
measure-4k-r1-p4-v3,v3,4k,249,18.425680000
measure-4k-r1-p4-v3,v3,4k,250,17.938080000
measure-4k-r1-p4-v3,v3,4k,251,18.399240000
measure-4k-r1-p4-v3,v3,4k,252,18.399960000
measure-4k-r1-p4-v3,v3,4k,253,18.402200000
measure-4k-r1-p4-v3,v3,4k,254,17.925720000
measure-4k-r1-p4-v3,v3,4k,255,18.398240000
measure-4k-r1-p4-v3,v3,4k,256,18.401840000
measure-4k-r1-p4-v3,v3,4k,257,18.370600000
measure-4k-r1-p4-v3,v3,4k,258,18.388240000
measure-4k-r1-p4-v3,v3,4k,259,18.401600000
measure-4k-r1-p4-v3,v3,4k,260,17.929920000
measure-4k-r1-p4-v3,v3,4k,261,17.925840000
measure-4k-r1-p4-v3,v3,4k,262,18.403360000
measure-4k-r1-p4-v3,v3,4k,263,18.475160000
measure-4k-r1-p4-v3,v3,4k,264,18.421160000
measure-4k-r1-p4-v3,v3,4k,265,18.406640000
measure-4k-r1-p4-v3,v3,4k,266,18.393840000
measure-4k-r1-p4-v3,v3,4k,267,18.403960000
measure-4k-r1-p4-v3,v3,4k,268,17.930040000
measure-4k-r1-p4-v3,v3,4k,269,18.409360000
measure-4k-r1-p4-v3,v3,4k,270,17.929920000
measure-4k-r1-p4-v3,v3,4k,271,18.016840000
measure-4k-r1-p4-v3,v3,4k,272,17.929800000
measure-4k-r1-p4-v3,v3,4k,273,18.036280000
measure-4k-r1-p4-v3,v3,4k,274,17.929760000
measure-4k-r1-p4-v3,v3,4k,275,18.395880000
measure-4k-r1-p4-v3,v3,4k,276,17.936400000
measure-4k-r1-p4-v3,v3,4k,277,18.404800000
measure-4k-r1-p4-v3,v3,4k,278,17.923760000
measure-4k-r1-p4-v3,v3,4k,279,18.399880000
measure-4k-r1-p4-v3,v3,4k,280,18.361840000
measure-4k-r1-p4-v3,v3,4k,281,18.001080000
measure-4k-r1-p4-v3,v3,4k,282,18.394320000
measure-4k-r1-p4-v3,v3,4k,283,18.461560000
measure-4k-r1-p4-v3,v3,4k,284,18.407400000
measure-4k-r1-p4-v3,v3,4k,285,18.405600000
measure-4k-r1-p4-v3,v3,4k,286,18.393800000
measure-4k-r1-p4-v3,v3,4k,287,18.402000000
measure-4k-r1-p4-v3,v3,4k,288,18.356680000
measure-4k-r1-p4-v3,v3,4k,289,17.973280000
measure-4k-r1-p4-v3,v3,4k,290,18.405080000
measure-4k-r1-p4-v3,v3,4k,291,18.370160000
measure-4k-r1-p4-v3,v3,4k,292,18.394360000
measure-4k-r1-p4-v3,v3,4k,293,17.926280000
measure-4k-r1-p4-v3,v3,4k,294,18.000680000
measure-4k-r1-p4-v3,v3,4k,295,18.431960000
measure-4k-r1-p4-v3,v3,4k,296,18.402840000
measure-4k-r1-p4-v3,v3,4k,297,18.388880000
measure-4k-r1-p4-v3,v3,4k,298,17.922080000
measure-4k-r1-p4-v3,v3,4k,299,17.925880000
measure-4k-r1-p4-v3,v3,4k,300,18.372000000
measure-4k-r1-p4-v3,v3,4k,301,18.402960000
measure-4k-r1-p4-v3,v3,4k,302,18.409320000
measure-4k-r1-p4-v3,v3,4k,303,18.416520000
measure-4k-r1-p4-v3,v3,4k,304,17.991800000
measure-4k-r1-p4-v3,v3,4k,305,17.953560000
measure-4k-r1-p4-v3,v3,4k,306,17.976280000
measure-4k-r1-p4-v3,v3,4k,307,17.981400000
measure-4k-r1-p4-v3,v3,4k,308,17.927200000
measure-4k-r1-p4-v3,v3,4k,309,18.066800000
measure-4k-r1-p4-v3,v3,4k,310,17.957640000
measure-4k-r1-p4-v3,v3,4k,311,18.400800000
measure-4k-r1-p4-v3,v3,4k,312,18.388920000
measure-4k-r1-p4-v3,v3,4k,313,18.002720000
measure-4k-r1-p4-v3,v3,4k,314,18.395280000
measure-4k-r1-p4-v3,v3,4k,315,18.550440000
measure-4k-r1-p4-v3,v3,4k,316,18.395760000
measure-4k-r1-p4-v3,v3,4k,317,17.999360000
measure-4k-r1-p4-v3,v3,4k,318,17.930600000
measure-4k-r1-p4-v3,v3,4k,319,18.405520000
measure-4k-r1-p4-v3,v3,4k,320,18.006320000
measure-4k-r1-p4-v3,v3,4k,321,17.969840000
measure-4k-r1-p4-v3,v3,4k,322,18.039280000
measure-4k-r1-p4-v3,v3,4k,323,18.046400000
measure-4k-r1-p4-v3,v3,4k,324,17.928160000
measure-4k-r1-p4-v3,v3,4k,325,17.928320000
measure-4k-r1-p4-v3,v3,4k,326,18.405400000
measure-4k-r1-p4-v3,v3,4k,327,17.968200000
measure-4k-r1-p4-v3,v3,4k,328,17.925520000
measure-4k-r1-p4-v3,v3,4k,329,18.400280000
measure-4k-r1-p4-v3,v3,4k,330,17.963280000
measure-4k-r1-p4-v3,v3,4k,331,17.924840000
measure-4k-r1-p4-v3,v3,4k,332,17.931520000
measure-4k-r1-p4-v3,v3,4k,333,17.995440000
measure-4k-r1-p4-v3,v3,4k,334,17.995720000
measure-4k-r1-p4-v3,v3,4k,335,18.396640000
measure-4k-r1-p4-v3,v3,4k,336,17.990880000
measure-4k-r1-p4-v3,v3,4k,337,18.400920000
measure-4k-r1-p4-v3,v3,4k,338,18.400960000
measure-4k-r1-p4-v3,v3,4k,339,18.017160000
measure-4k-r1-p4-v3,v3,4k,340,17.931480000
measure-4k-r1-p4-v3,v3,4k,341,17.994000000
measure-4k-r1-p4-v3,v3,4k,342,17.942160000
measure-4k-r1-p4-v3,v3,4k,343,17.931800000
measure-4k-r1-p4-v3,v3,4k,344,17.934840000
measure-4k-r1-p4-v3,v3,4k,345,18.452360000
measure-4k-r1-p4-v3,v3,4k,346,18.419680000
measure-4k-r1-p4-v3,v3,4k,347,17.961760000
measure-4k-r1-p4-v3,v3,4k,348,17.927840000
measure-4k-r1-p4-v3,v3,4k,349,18.396520000
measure-4k-r1-p4-v3,v3,4k,350,17.930840000
measure-4k-r1-p4-v3,v3,4k,351,17.996080000
measure-4k-r1-p4-v3,v3,4k,352,18.056840000
measure-4k-r1-p4-v3,v3,4k,353,18.397640000
measure-4k-r1-p4-v3,v3,4k,354,17.962480000
measure-4k-r1-p4-v3,v3,4k,355,18.416520000
measure-4k-r1-p4-v3,v3,4k,356,17.926400000
